LAT;LNG;PERIODO;FECHA;DIA;HORARIO;HORARIO-HASTA;EVENTO;LUGAR;DIRECCION;DIRECCION_NORMALIZADA;DESCRIPCION;ORGANIZA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARG
-34,58649383;-58,39157761;201706;8/6/2017;JUEVES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;9/6/2017;VIERNES;21 HS;;CINE: PIBE CHORRO ;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;DENTRO DEL CICLO DE CINE RECOLETA SE PRESENTA ESTE DOCUMENTAL DE ANDREA TESTA QUE ABORDA LA PROBLEMATCA DE LA CONSTRUCCION SOCIAL QUE EXISTE SOBRE LOS ADOLESCENTES DE SECTORES POPULARES, QUE NACEN CON SUS DERECHOS YA VULNERADOS Y SON VISTOS COMO FUTUROS DELICUENTES.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;9/6/2017;VIERNES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;10/6/2017;SABADO;15 HS;;HIP HOP FDL CREW;SALA 6 Y PATIO DEL ALJIBE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CULTURA HIP HOP, TODOS LOS SABADOS DEL AÑO, JOVENES ARTISTAS NACIONALES COMPARTEN PISTA DE BAILE, MURALES, BANDEJAS, JUNTO A FUERA DE LIMITE CREW, CMO COLECTIVO ARTISTICO RESDENTE. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;10/6/2017;SABADO;17 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;10/6/2017;SABADO;20 HS;;CINE: HIJOS NUESTROS;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTA PELICULA DE NICOLAS SUAREZ Y JUAN FERNANDEZ GEBAUER;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;11/6/2017;DOMINGO;19 HS ;;CINE: ENSAYO DE DESPEDIDA;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTE DOCUMENTAL DE MACARENA ALBALUSTRI, EN LA QUE NTENTA RECONSTRUIR EL RECUERDO DE SU MADRE PARA PODER DEPEDIRLA.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;11/6/2017;DOMINGO;21 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;14/6/2017;MIERCOLES;19 HS;;MUSICA EN LA TERRAZA: EL RIO + LOS TIROS + DJ JULIAN ELENCWAJG;TERRAZA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR MUSICA,TODOS LOS MIERCOLES DEL AÑO SE PRESENTAN DISTINTAS BANDAS QU REPRESENTAN LO MAS NUEVO DE LA ESCENA MUSICAL INDEPENDIENTE.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;15/6/2017;JUEVES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;16/6/2017;VIERNES;21 HS;;CINE: PIBE CHORRO ;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;DENTRO DEL CICLO DE CINE RECOLETA SE PRESENTA ESTE DOCUMENTAL DE ANDREA TESTA QUE ABORDA LA PROBLEMATCA DE LA CONSTRUCCION SOCIAL QUE EXISTE SOBRE LOS ADOLESCENTES DE SECTORES POPULARES, QUE NACEN CON SUS DERECHOS YA VULNERADOS Y SON VISTOS COMO FUTUROS DELICUENTES.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;16/6/2017;VIERNES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;17/6/2017;SABADO;15 HS;;HIP HOP FDL CREW;SALA 6 Y PATIO DEL ALJIBE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CULTURA HIP HOP, TODOS LOS SABADOS DEL AÑO, JOVENES ARTISTAS NACIONALES COMPARTEN PISTA DE BAILE, MURALES, BANDEJAS, JUNTO A FUERA DE LIMITE CREW, CMO COLECTIVO ARTISTICO RESDENTE. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;17/6/2017;SABADO;17 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;17/6/2017;SABADO;20 HS;;CINE: HIJOS NUESTROS;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTA PELICULA DE NICOLAS SUAREZ Y JUAN FERNANDEZ GEBAUER;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;18/6/2017;DOMINGO;19 HS ;;CINE: ENSAYO DE DESPEDIDA;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTE DOCUMENTAL DE MACARENA ALBALUSTRI, EN LA QUE NTENTA RECONSTRUIR EL RECUERDO DE SU MADRE PARA PODER DEPEDIRLA.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;18/6/2017;DOMINGO;21 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;21/6/2017;MIERCOLES;19 HS;;MUSICA EN LA TERRAZA: PUAR + IGNACIO DEL PORTICO + ALOE ;TERRAZA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR MUSICA,TODOS LOS MIERCOLES DEL AÑO SE PRESENTAN DISTINTAS BANDAS QU REPRESENTAN LO MAS NUEVO DE LA ESCENA MUSICAL INDEPENDIENTE.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;22/6/2017;JUEVES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;23/6/2017;VIERNES;21 HS;;CINE: PIBE CHORRO ;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;DENTRO DEL CICLO DE CINE RECOLETA SE PRESENTA ESTE DOCUMENTAL DE ANDREA TESTA QUE ABORDA LA PROBLEMATCA DE LA CONSTRUCCION SOCIAL QUE EXISTE SOBRE LOS ADOLESCENTES DE SECTORES POPULARES, QUE NACEN CON SUS DERECHOS YA VULNERADOS Y SON VISTOS COMO FUTUROS DELICUENTES.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;23/6/2017;VIERNES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;24/6/2017;SABADO;15 HS;;HIP HOP FDL CREW;SALA 6 Y PATIO DEL ALJIBE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CULTURA HIP HOP, TODOS LOS SABADOS DEL AÑO, JOVENES ARTISTAS NACIONALES COMPARTEN PISTA DE BAILE, MURALES, BANDEJAS, JUNTO A FUERA DE LIMITE CREW, CMO COLECTIVO ARTISTICO RESDENTE. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;24/6/2017;SABADO;17 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;24/6/2017;SABADO;20 HS;;CINE: HIJOS NUESTROS;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTA PELICULA DE NICOLAS SUAREZ Y JUAN FERNANDEZ GEBAUER;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;25/6/2017;DOMINGO;19 HS ;;CINE: ENSAYO DE DESPEDIDA;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO CINE RADAR (SUB 30), SE PRESENTA ESTE DOCUMENTAL DE MACARENA ALBALUSTRI, EN LA QUE NTENTA RECONSTRUIR EL RECUERDO DE SU MADRE PARA PODER DEPEDIRLA.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;25/6/2017;DOMINGO;21 HS;;TEATRO: SATORI (NADA ES REAL);CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DE LA PROGRAMACION TEATRO RECOLETA, SE PRESENTA ESTA OBRA DE JULIETA VALLINA INSPIRADA EN EL TEXTO DE MARO LEVRERO. ;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;28/6/2017;MIERCOLES;19 HS;;MUSICA EN LA TERRAZA: EL CASO MARINA PEQUE + TITA PRINT + VILLA DIAMANTE;TERRAZA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR MUSICA,TODOS LOS MIERCOLES DEL AÑO SE PRESENTAN DISTINTAS BANDAS QU REPRESENTAN LO MAS NUEVO DE LA ESCENA MUSICAL INDEPENDIENTE.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;29/6/2017;JUEVES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;30/6/2017;VIERNES;21 HS;;CINE: PIBE CHORRO ;MICROCINE - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;DENTRO DEL CICLO DE CINE RECOLETA SE PRESENTA ESTE DOCUMENTAL DE ANDREA TESTA QUE ABORDA LA PROBLEMATCA DE LA CONSTRUCCION SOCIAL QUE EXISTE SOBRE LOS ADOLESCENTES DE SECTORES POPULARES, QUE NACEN CON SUS DERECHOS YA VULNERADOS Y SON VISTOS COMO FUTUROS DELICUENTES.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,58649383;-58,39157761;201706;30/6/2017;VIERNES;21 HS;;DANZA: CASA KYNODONTAS;CAPILLA - CENTRO CULTURAL RECOLETA;JUNIN 1930;JUNIN 1930;COMO PARTE DEL CICLO RADAR DANZA, SE PRESENTA ESTA OBRA QUE DESPLIEGA UN LUGAR HERMETICO, CON SUS PROPIAS REGLAS, CUSTODIADO POR UN BOXEADOR DETRAS DE LA PUERTA. DIRECTORES E INTERPRETES: CORRES, LIS VARELA, PALAVECINO, BIDAL Y BERTOLUCCI.;CENTRO CULTURAL RECOLETA;RECOLETA;COMUNA 2;1113;C1113AAX
-34,57617442;-58,48356798;201706;3/6/2017;SABADO;14 HS;;MI PERRO LOPEZ;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;MUSICAL DE GASTON CERANA, CON OMAR CALICCHIO, GUSTAVO MONJE, DIEGO SASSI ALCALA Y GRAN ELENCO. LA OBRA NARRA LA HISTORIA DE LA MAS FIEL AMISTAD, ENTRE CHICO Y SU PERRO LOPEZ. OMAR CALICCHIO Y GUSTAVO MONJE UNA VEZ MAS, AL FRENTE DE UN MUSICAL INFANTIL, TAL COMO HACE VEINTE AÑOS, CUANDO LOS MAESTROS HUGO MIDON Y CARLOS GIANNI, LOS UNIERON AL FRENTE DE UNA PLATEA REPLETA DE NIÑOS.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;4/6/2017;DOMINGO;14 HS;;MI PERRO LOPEZ;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;MUSICAL DE GASTON CERANA, CON OMAR CALICCHIO, GUSTAVO MONJE, DIEGO SASSI ALCALA Y GRAN ELENCO. LA OBRA NARRA LA HISTORIA DE LA MAS FIEL AMISTAD, ENTRE CHICO Y SU PERRO LOPEZ. OMAR CALICCHIO Y GUSTAVO MONJE UNA VEZ MAS, AL FRENTE DE UN MUSICAL INFANTIL, TAL COMO HACE VEINTE AÑOS, CUANDO LOS MAESTROS HUGO MIDON Y CARLOS GIANNI, LOS UNIERON AL FRENTE DE UNA PLATEA REPLETA DE NIÑOS.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;7/6/2017;MIERCOLES;21 HS;;DISTANCIAS;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;"DE LA COMPAÑIA ALIAS. CON APOYO DE LA FUNDACION SUIZA PARA LA CULTURA PROHELVETIA Y DEL GRUPO DE DANZA UNSAM LLEGA A LA ARGENTINA EL MULTIPREMIADO COREOGRAFO BRASILERO GUILHERME BOTELHO RESIDENTE EN SUIZA, A PRESENTAR SU TRILOGIA DISTANCIAS-""ANTES"", ""JETUILNOUSVOUSILS"" Y ""SIDEWAYS RAIN"", DOS DE LAS CUALES SERAN INTERPRETADAS UNA POR CADA COMPAÑIA Y LA TERCERA DE MANERA CONJUNTA POR AMBOS BALLETS.";CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;14/6/2017;MIERCOLES;21 HS;;DISTANCIAS;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;"DE LA COMPAÑIA ALIAS. CON APOYO DE LA FUNDACION SUIZA PARA LA CULTURA PROHELVETIA Y DEL GRUPO DE DANZA UNSAM LLEGA A LA ARGENTINA EL MULTIPREMIADO COREOGRAFO BRASILERO GUILHERME BOTELHO RESIDENTE EN SUIZA, A PRESENTAR SU TRILOGIA DISTANCIAS-""ANTES"", ""JETUILNOUSVOUSILS"" Y ""SIDEWAYS RAIN"", DOS DE LAS CUALES SERAN INTERPRETADAS UNA POR CADA COMPAÑIA Y LA TERCERA DE MANERA CONJUNTA POR AMBOS BALLETS.";CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;21/6/2017;MIERCOLES;21 HS;;DISTANCIAS;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;"DE LA COMPAÑIA ALIAS. CON APOYO DE LA FUNDACION SUIZA PARA LA CULTURA PROHELVETIA Y DEL GRUPO DE DANZA UNSAM LLEGA A LA ARGENTINA EL MULTIPREMIADO COREOGRAFO BRASILERO GUILHERME BOTELHO RESIDENTE EN SUIZA, A PRESENTAR SU TRILOGIA DISTANCIAS-""ANTES"", ""JETUILNOUSVOUSILS"" Y ""SIDEWAYS RAIN"", DOS DE LAS CUALES SERAN INTERPRETADAS UNA POR CADA COMPAÑIA Y LA TERCERA DE MANERA CONJUNTA POR AMBOS BALLETS.";CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;JUEVES;20 HS;;EL DIARIO DE ANNA FRANK;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ANGELA TORRES. DIR.: HELENA TRITEK. AUTORES: F. GOODRICH Y A. HACKETT. ADAPTACION: W. KESSELMAN. VERSION: MASLLORENS Y DEL PINO. EL DIARIO DE ANNA FRANK ES LA HISTORIA DE UNA NIÑA JUDIA QUE RELATA EN SU DIARIO PERSONAL LA INVASION NAZI A HOLANDA. CUENTA COMO CON OTRAS SIETE PERSONAS -ENTRE ELLOS SUS PADRES Y SU HERMANA-, SE ESCONDIERON EN LOS AMBIENTES TRASEROS DE LAS GRANDES OFICINAS DE UNA EMPRESA, DESDE JUNIO DE 1942 HASTA AGOSTO DE 1944. ANNA PLASMO TODO EN SU DIARIO CON SENSIBILIDAD Y TERNURA.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;VIERNES;20 HS;;EL DIARIO DE ANNA FRANK;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ANGELA TORRES. DIR.: HELENA TRITEK. AUTORES: F. GOODRICH Y A. HACKETT. ADAPTACION: W. KESSELMAN. VERSION: MASLLORENS Y DEL PINO. EL DIARIO DE ANNA FRANK ES LA HISTORIA DE UNA NIÑA JUDIA QUE RELATA EN SU DIARIO PERSONAL LA INVASION NAZI A HOLANDA. CUENTA COMO CON OTRAS SIETE PERSONAS -ENTRE ELLOS SUS PADRES Y SU HERMANA-, SE ESCONDIERON EN LOS AMBIENTES TRASEROS DE LAS GRANDES OFICINAS DE UNA EMPRESA, DESDE JUNIO DE 1942 HASTA AGOSTO DE 1944. ANNA PLASMO TODO EN SU DIARIO CON SENSIBILIDAD Y TERNURA.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;SABADO;20 HS / 22 HS ;;EL DIARIO DE ANNA FRANK;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ANGELA TORRES. DIR.: HELENA TRITEK. AUTORES: F. GOODRICH Y A. HACKETT. ADAPTACION: W. KESSELMAN. VERSION: MASLLORENS Y DEL PINO. EL DIARIO DE ANNA FRANK ES LA HISTORIA DE UNA NIÑA JUDIA QUE RELATA EN SU DIARIO PERSONAL LA INVASION NAZI A HOLANDA. CUENTA COMO CON OTRAS SIETE PERSONAS -ENTRE ELLOS SUS PADRES Y SU HERMANA-, SE ESCONDIERON EN LOS AMBIENTES TRASEROS DE LAS GRANDES OFICINAS DE UNA EMPRESA, DESDE JUNIO DE 1942 HASTA AGOSTO DE 1944. ANNA PLASMO TODO EN SU DIARIO CON SENSIBILIDAD Y TERNURA.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;DOMINGO;20 HS;;EL DIARIO DE ANNA FRANK;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ANGELA TORRES. DIR.: HELENA TRITEK. AUTORES: F. GOODRICH Y A. HACKETT. ADAPTACION: W. KESSELMAN. VERSION: MASLLORENS Y DEL PINO. EL DIARIO DE ANNA FRANK ES LA HISTORIA DE UNA NIÑA JUDIA QUE RELATA EN SU DIARIO PERSONAL LA INVASION NAZI A HOLANDA. CUENTA COMO CON OTRAS SIETE PERSONAS -ENTRE ELLOS SUS PADRES Y SU HERMANA-, SE ESCONDIERON EN LOS AMBIENTES TRASEROS DE LAS GRANDES OFICINAS DE UNA EMPRESA, DESDE JUNIO DE 1942 HASTA AGOSTO DE 1944. ANNA PLASMO TODO EN SU DIARIO CON SENSIBILIDAD Y TERNURA.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;SABADO;22 HS;;EL BOTELLA;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ENOC GIRADO. DIRECCION: DIEGO CORAN ORIA. AUTORES: D. C. ORIA Y JORGE SOLDERA. COREOGRAFIA: SEKU FAILLACE. EL BOTELLA ES UN NIÑO DE DIEZ AÑOS QUE VIVE EN UNA FABRICA DE BOTELLAS ABANDONADA Y TIENE UN DESEO MUY PROFUNDO: CONOCER A SUS PAPAS. TRAS LA MUERTE DE SU ABUELO, EMPRENDERA UN VIAJE TAN FANTASTICO COMO REAL HACIA LO QUE ES UN MUNDO DESCONOCIDO POR EL.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;;DOMINGO;22 HS;;EL BOTELLA;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CON ENOC GIRADO. DIRECCION: DIEGO CORAN ORIA. AUTORES: D. C. ORIA Y JORGE SOLDERA. COREOGRAFIA: SEKU FAILLACE. EL BOTELLA ES UN NIÑO DE DIEZ AÑOS QUE VIVE EN UNA FABRICA DE BOTELLAS ABANDONADA Y TIENE UN DESEO MUY PROFUNDO: CONOCER A SUS PAPAS. TRAS LA MUERTE DE SU ABUELO, EMPRENDERA UN VIAJE TAN FANTASTICO COMO REAL HACIA LO QUE ES UN MUNDO DESCONOCIDO POR EL.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201706;10/6/2017;SABADO;15 HS;;MIMI Y MINI, UNA AVENTURA ECOLOGICA;CENTRO CULTURAL 25 DE MAYO;AV. TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;UN MUSICAL INFANTIL QUE HARA BAILAR Y REIR A GRANDES Y CHICOS, CON UN DESPLIEGUE DE COREOGRAFIAS ENERGICAS, MUÑECOS, TITERES, PATINADORES  Y HASTA UN DRAGON CHINO. A  TRAVES DEL HUMOR, “MIMICHA” ABORDA UN TEMA TAN IMPORTANTE COMO ES EL CUIDADO DE NUESTRO MEDIO AMBIENTE.;CC 25 MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
